game_id,config,seat_0_agent,seat_1_agent,seat_2_agent,seat_3_agent,placement_1,placement_2,placement_3,placement_4
514,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT
513,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History
516,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT,PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans
515,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans
517,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans
518,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT
521,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF
519,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History,Neural_MLP_SELF
520,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,History,Neural_MLP_Trans,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History
523,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans
522,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans
524,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT
525,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History
526,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT,PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF
527,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,History
528,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans
529,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History
531,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT
532,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans
530,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History
536,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans
533,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT
535,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,History
537,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History
534,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans
538,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans
540,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT
539,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History
541,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History
542,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans
544,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans
543,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT,Neural_MLP_SELF,PUCT,History,Neural_MLP_Trans
545,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,Neural_MLP_Trans,History,PUCT,Neural_MLP_SELF
548,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT
546,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT
547,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT
549,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,History
550,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT,Neural_MLP_SELF
552,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History
551,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT
553,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans
554,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History
555,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,History,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans
556,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History
557,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT
559,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History
558,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans
560,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans
561,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History
562,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History
563,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,History,Neural_MLP_Trans,PUCT,Neural_MLP_SELF
564,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF
565,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History
567,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT,PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans
570,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,History
568,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History
569,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History,PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF
566,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF
571,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans
572,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT
573,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History,Neural_MLP_Trans
576,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT
578,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,History,PUCT,Neural_MLP_SELF,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans
574,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT
575,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,History,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT
577,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans
579,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,Neural_MLP_SELF,PUCT,History,Neural_MLP_Trans
581,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History
580,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History
584,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,History,Neural_MLP_Trans,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History
585,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT
582,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT
586,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History
583,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,History,Neural_MLP_Trans,PUCT,Neural_MLP_SELF
587,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans
589,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,History
591,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History
588,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,History,Neural_MLP_SELF,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT
590,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans,PUCT,History,Neural_MLP_SELF
592,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT
594,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History
593,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans
595,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT
596,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,History,PUCT,Neural_MLP_SELF,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT
600,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History
597,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans
598,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,History,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans
599,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History
601,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT
602,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans
603,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,History,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT
609,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT
607,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History
604,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History
605,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,History,Neural_MLP_Trans,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History
606,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History
608,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History
610,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans,History,PUCT,Neural_MLP_SELF
611,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT
613,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF
612,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History
615,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans
614,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT
616,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT
617,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,Neural_MLP_Trans,History,PUCT,Neural_MLP_SELF
618,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,History,Neural_MLP_Trans,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History
619,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans
620,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History
622,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP_SELF,PUCT,History,Neural_MLP_Trans
621,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT
623,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT
624,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History
626,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,History,PUCT,Neural_MLP_SELF,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT
625,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans
627,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,History,Neural_MLP_Trans,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History
628,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans
629,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,History,PUCT,Neural_MLP_SELF,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History
630,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History
631,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,Neural_MLP_SELF,PUCT,History,Neural_MLP_Trans
634,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT
632,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF
633,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT
636,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,Neural_MLP_SELF,PUCT,History,Neural_MLP_Trans
637,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT
635,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,History,Neural_MLP_Trans,PUCT,Neural_MLP_SELF
638,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,PUCT,History,Neural_MLP_SELF
640,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History
639,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,History,Neural_MLP_SELF,Neural_MLP_SELF,History,Neural_MLP_Trans,PUCT
641,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,History,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT
642,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans
644,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History
643,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT,Neural_MLP_Trans
646,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,History,Neural_MLP_Trans,History,Neural_MLP_SELF,PUCT
645,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT
647,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_Trans,History,PUCT
649,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans
648,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,History,Neural_MLP_SELF,History,Neural_MLP_Trans,Neural_MLP_SELF,PUCT
650,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF
652,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History
651,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History
654,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,PUCT,History,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History
657,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,Neural_MLP_SELF,History,PUCT,Neural_MLP_Trans
653,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_SELF,PUCT,History,Neural_MLP_Trans,PUCT,History,Neural_MLP_SELF,Neural_MLP_Trans
656,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History,PUCT,Neural_MLP_SELF,History,Neural_MLP_Trans
658,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,Neural_MLP_Trans,Neural_MLP_SELF,History,PUCT,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,History
655,History_Neural_MLP_SELF_Neural_MLP_Trans_PUCT,PUCT,Neural_MLP_Trans,History,Neural_MLP_SELF,Neural_MLP_Trans,PUCT,Neural_MLP_SELF,History
